ogg,gene_id,orthodb_id,scaffolds,level_code,level
EOG091C0920,LOC105459362,23047617,NW_012028694.1:589228-594686,7434,Aculeata
EOG091C0FWA,LOC105459363,23047618,NW_012028694.1:596228-599596,7434,Aculeata
EOG091C0F90,LOC105459364,23047619,NW_012028694.1:605602-609048,7434,Aculeata
EOG091C0IKT,LOC105459365,23047620,NW_012028694.1:613196-614574,7434,Aculeata
EOG091C0HXB,LOC105459366,23047621,NW_012028694.1:620619-622653,7434,Aculeata
EOG091C0IEK,LOC105459367,23047623,NW_012028694.1:627458-631282,7434,Aculeata
EOG091C0LH8,LOC105459415,23047624,NW_012028694.1:659888-662227,7434,Aculeata
EOG091C0JAC,LOC105459369,23047625,NW_012028694.1:652333-654233,7434,Aculeata
EOG091C0IER,LOC105459415,23047626,NW_012028694.1:648360-651159,7434,Aculeata
EOG091C0G0N,LOC105459371,23047630,NW_012028694.1:671117-673065,7434,Aculeata
EOG091C0JBC,LOC105459372,23047631,NW_012028694.1:674129-677731,7434,Aculeata
EOG091C0DSR,LOC105459373,23047632,NW_012028694.1:682153-683871,7434,Aculeata
EOG091C07U2,LOC105459374,23047634,NW_012028694.1:693299-697026,7434,Aculeata
EOG091C0FWV,LOC105459375,23047635,NW_012028694.1:698500-699774,7434,Aculeata
EOG091C0FSG,LOC105459376,23047636,NW_012028694.1:701761-702869,7434,Aculeata
EOG091C0HVS,LOC105459378,23047637,NW_012028694.1:704810-706708,7434,Aculeata
EOG091C0A61,LOC105459379,23047638,NW_012028694.1:999319-1001233,7434,Aculeata
EOG091C04UO,LOC105459381,23047642,NW_012028694.1:831933-925083,7434,Aculeata
EOG091C07FX,LOC105459383,23047644,NW_012028694.1:764757-782574,7434,Aculeata
EOG091C0SQ8,LOC105459384,23047645,NW_012028694.1:713554-752915,7434,Aculeata
EOG091C03MM,LOC105459388,23047646,NW_012028694.1:1014857-1026465,7434,Aculeata
EOG091C0GEB,LOC105459386,23047647,NW_012028694.1:1011403-1013024,7434,Aculeata
EOG091C071O,LOC105459388,23047649,NW_012028694.1:1002334-1015155,7434,Aculeata
EOG091C0CH5,LOC105459390,23047650,NW_012028694.1:1043437-1046812,7434,Aculeata
EOG091C0JCP,LOC105459390,23047651,NW_012028694.1:1042549-1044127,7434,Aculeata
EOG091C019R,LOC105459391,23047652,NW_012028694.1:1032294-1042372,7434,Aculeata
EOG091C07GX,LOC105459392,23047653,NW_012028694.1:1047317-1050869,7434,Aculeata
EOG091C0F8K,LOC105459394,23047656,NW_012028694.1:1050946-1052248,7434,Aculeata
EOG091C0JV5,LOC105459395,23047657,NW_012028694.1:1052939-1056260,7434,Aculeata
EOG091C03QC,LOC105459396,23047658,NW_012028694.1:1062064-1066808,7434,Aculeata
EOG091C08D4,LOC105459398,23047659,NW_012028694.1:1056736-1062025,7434,Aculeata
EOG091C0HZQ,LOC105459399,23047660,NW_012028694.1:1067024-1068256,7434,Aculeata
EOG091C063W,LOC105459400,23047661,NW_012028694.1:1068477-1072122,7434,Aculeata
EOG091C0N4A,LOC105459401,23047662,NW_012028694.1:1072955-1073565,7434,Aculeata
EOG091C0AV8,LOC105459402,23047663,NW_012028694.1:1102710-1119877,7434,Aculeata
EOG091C0GNN,LOC105459403,23047665,NW_012028694.1:1125788-1127238,7434,Aculeata
EOG091C02JS,LOC105459405,23047666,NW_012028694.1:1127495-1133982,7434,Aculeata
EOG091C0JPH,LOC105459406,23047668,NW_012028694.1:1150186-1157458,7434,Aculeata
EOG091C013Y,LOC105459407,23047671,NW_012028694.1:1159611-1178145,7434,Aculeata
EOG091C025I,LOC105459409,23047672,NW_012028694.1:1183821-1192849,7434,Aculeata
EOG091C0BQJ,LOC105459409,23047673,NW_012028694.1:1178386-1183972,7434,Aculeata
EOG091C05QN,LOC105458017,23047674,NW_012028694.1:1193216-1202909,7434,Aculeata
EOG091C00EX,LOC105459411,23047675,NW_012028694.1:1204076-1214528,7434,Aculeata
EOG091C0U90,LOC105458842,23047677,NW_012028607.1:736-2462,7434,Aculeata
EOG091C0421,LOC105459002,23047678,NW_012028656.1:22837-34222,7434,Aculeata
EOG091C00VU,LOC105459591,23047684,NW_012028709.1:1287-40648,7434,Aculeata
EOG091C02AW,LOC105459592,23047686,NW_012028709.1:42185-66675,7434,Aculeata
EOG091C0F4U,LOC105459595,23047687,NW_012028709.1:70892-72391,7434,Aculeata
EOG091C05HI,LOC105459595,23047688,NW_012028709.1:67639-71486,7434,Aculeata
EOG091C0AY6,LOC105458002,23047690,NW_012028073.1:9871-16443,7434,Aculeata
EOG091C0D0K,LOC105449071,23047691,NW_012028670.1:130-1837,7434,Aculeata
EOG091C0KV1,LOC105458759,23047692,NW_012028555.1:18204-19408,7434,Aculeata
EOG091C06HP,LOC105459737,23047693,NW_012028845.1:1491-2351,7434,Aculeata
EOG090X0AHL,LOC105458098,23047694,NW_012028208.1:2636-3296,6656,Arthropoda
EOG091C0CK0,LOC105458727,23047704,NW_012028514.1:37471-40418,7434,Aculeata
EOG091C07QZ,LOC105458728,23047706,NW_012028514.1:118160-122651,7434,Aculeata
EOG091C06UR,LOC105458729,23047707,NW_012028514.1:123761-126553,7434,Aculeata
EOG091C03LD,LOC105458731,23047710,NW_012028514.1:251705-408007,7434,Aculeata
EOG091C0K8X,LOC105458732,23047712,NW_012028514.1:568374-572551,7434,Aculeata
EOG091C0NZ2,LOC105450617,23047717,NW_012028052.1:306-14361,7434,Aculeata
EOG091C0HZT,LOC105458780,23047718,NW_012028570.1:676-1984,7434,Aculeata
EOG090X0J5X,LOC105458160,23047733,NW_012028306.1:23-743,6656,Arthropoda
EOG091C064H,LOC105458877,23047735,NW_012028628.1:27231-31712,7434,Aculeata
EOG091C08XY,LOC105458878,23047737,NW_012028628.1:16299-26526,7434,Aculeata
EOG091C03J5,LOC105458879,23047738,NW_012028628.1:32037-38106,7434,Aculeata
EOG091C0A3O,LOC105458881,23047741,NW_012028628.1:48302-109403,7434,Aculeata
EOG091C0IAF,LOC105458424,23047745,NW_012028355.1:10296-14154,7434,Aculeata
EOG091C0COK,LOC105458999,23047747,NW_012028655.1:5770-14544,7434,Aculeata
EOG090R04FX,LOC105450246,23047749,NW_012028051.1:377-1004,33392,Endopterygota
EOG091C0AIY,LOC105457823,23047750,NW_012027860.1:1741-18225,7434,Aculeata
EOG091C02UB,LOC105457580,23047756,NW_012027685.1:25706-42744,7434,Aculeata
EOG091C0FPL,LOC105457583,23047757,NW_012027685.1:48259-51027,7434,Aculeata
EOG091C0DQQ,LOC105457583,23047758,NW_012027685.1:43593-48436,7434,Aculeata
EOG091C0CZ3,LOC105457584,23047759,NW_012027685.1:52444-56816,7434,Aculeata
EOG091C06AY,LOC105457586,23047761,NW_012027685.1:73417-83398,7434,Aculeata
EOG091C06AY,LOC105457587,23047762,NW_012027685.1:84982-87104,7434,Aculeata
EOG091C0B27,LOC105457191,23047765,NW_012027547.1:198838-203136,7434,Aculeata
EOG091C0DMQ,LOC105457193,23047766,NW_012027547.1:203655-209514,7434,Aculeata
EOG091C06LR,LOC105457196,23047775,NW_012027547.1:359857-369926,7434,Aculeata
EOG091C0532,LOC105457197,23047776,NW_012027547.1:374740-379208,7434,Aculeata
EOG091C01ST,LOC105457198,23047777,NW_012027547.1:380069-387127,7434,Aculeata
EOG091C01AV,LOC105457199,23047778,NW_012027547.1:389807-396729,7434,Aculeata
EOG090X1AOD,LOC105457410,23047780,NW_012028844.1:53-2039,6656,Arthropoda
EOG090X0SPP,LOC105459727,23047784,NW_012028783.1:13156-13832,6656,Arthropoda
EOG091C0C09,LOC105458664,23047789,NW_012028431.1:6832-12084,7434,Aculeata
EOG091C0NCU,LOC105458665,23047790,NW_012028431.1:14443-15467,7434,Aculeata
EOG091C002A,LOC105458666,23047791,NW_012028431.1:16489-90480,7434,Aculeata
EOG091C0AJU,LOC105457019,23047794,NW_012027486.1:12822-22694,7434,Aculeata
EOG091G0TG1,LOC105456463,23047795,NW_012028474.1:3142-3399,33208,Metazoa
EOG091C0S4T,LOC105450380,23047802,NW_012028654.1:3203-3678,7434,Aculeata
EOG091C07A8,LOC105457965,23047804,NW_012028038.1:4539-8695,7434,Aculeata
EOG091C0BU4,LOC105457966,23047805,NW_012028038.1:8779-11786,7434,Aculeata
EOG091C049X,LOC105457967,23047806,NW_012028038.1:12654-20345,7434,Aculeata
EOG091C07GE,LOC105457968,23047807,NW_012028038.1:21919-25034,7434,Aculeata
EOG091C0F4M,LOC105457969,23047808,NW_012028038.1:27489-29378,7434,Aculeata
EOG091C0CWT,LOC105458006,23047810,NW_012028092.1:24817-26229,7434,Aculeata
EOG091C07SJ,LOC105458007,23047811,NW_012028092.1:29031-32063,7434,Aculeata
EOG091C01B2,LOC105458008,23047812,NW_012028092.1:38705-43530,7434,Aculeata
EOG091B0N73,LOC105449745,23047814,NW_012029211.1:3072-4396,7399,Hymenoptera
EOG091C098J,LOC105457188,23047817,NW_012027545.1:116082-124604,7434,Aculeata
EOG091C0BMH,LOC105459725,23047820,NW_012028772.1:9784-12227,7434,Aculeata
EOG091C09PQ,LOC105459250,23047823,NW_012028691.1:2127-4741,7434,Aculeata
EOG091C0D8P,LOC105459250,23047824,NW_012028691.1:19-2195,7434,Aculeata
EOG091C0AQ8,LOC105459251,23047825,NW_012028691.1:5480-7565,7434,Aculeata
EOG091C06HG,LOC105456302,23047826,NW_012028691.1:8042-12647,7434,Aculeata
EOG091C051D,LOC105459253,23047827,NW_012028691.1:13374-19831,7434,Aculeata
EOG091C0DGP,LOC105459254,23047828,NW_012028691.1:20741-23659,7434,Aculeata
EOG091C09Q3,LOC105459255,23047829,NW_012028691.1:24582-27387,7434,Aculeata
EOG091C07AQ,LOC105459256,23047830,NW_012028691.1:28850-32786,7434,Aculeata
EOG090X0279,LOC105459258,23047831,NW_012028691.1:33971-36128,6656,Arthropoda
EOG091C0CO8,LOC105459259,23047834,NW_012028691.1:43207-46383,7434,Aculeata
EOG091C09XA,LOC105459260,23047836,NW_012028691.1:48690-51187,7434,Aculeata
EOG091C0IFD,LOC105459262,23047837,NW_012028691.1:58672-60368,7434,Aculeata
EOG091C0GPZ,LOC105459263,23047838,NW_012028691.1:57528-59308,7434,Aculeata
EOG091C04LH,LOC105459263,23047839,NW_012028691.1:51480-57591,7434,Aculeata
EOG090X00H3,LOC105459265,23047846,NW_012028691.1:60904-68890,6656,Arthropoda
EOG091C001O,LOC105455572,23047847,NW_012028691.1:70823-131317,7434,Aculeata
EOG091C0D7A,LOC105459270,23047849,NW_012028691.1:137903-140055,7434,Aculeata
EOG091C03NK,LOC105459272,23047852,NW_012028691.1:171559-192218,7434,Aculeata
EOG091C02NV,LOC105459272,23047854,NW_012028691.1:143558-171588,7434,Aculeata
EOG091C0EZ5,LOC105459273,23047855,NW_012028691.1:195960-201442,7434,Aculeata
EOG091C0800,LOC105459274,23047856,NW_012028691.1:201919-204400,7434,Aculeata
EOG091C0EGV,LOC105459275,23047857,NW_012028691.1:209873-217976,7434,Aculeata
EOG091C065S,LOC105459276,23047858,NW_012028691.1:445879-455530,7434,Aculeata
EOG091B0L9S,LOC105459278,23047860,NW_012028691.1:251903-253207,7399,Hymenoptera
EOG091C09PM,LOC105459279,23047861,NW_012028691.1:231060-397311,7434,Aculeata
EOG091C093K,LOC105459280,23047862,NW_012028691.1:455605-458449,7434,Aculeata
EOG091C0KTD,LOC105459281,23047863,NW_012028691.1:459592-460775,7434,Aculeata
EOG091C0J8O,LOC105459284,23047865,NW_012028691.1:469111-470345,7434,Aculeata
EOG091C0IKH,LOC105459285,23047866,NW_012028691.1:474049-475087,7434,Aculeata
EOG091C0AVH,LOC105459286,23047867,NW_012028691.1:479482-484697,7434,Aculeata
EOG091C0CUJ,LOC105459287,23047869,NW_012028691.1:501557-506565,7434,Aculeata
EOG091C00FD,LOC105459288,23047871,NW_012028691.1:487533-499093,7434,Aculeata
EOG091C05ET,LOC105459290,23047872,NW_012028691.1:506895-510503,7434,Aculeata
EOG091C04TU,LOC105459291,23047875,NW_012028691.1:513007-520473,7434,Aculeata
EOG091C0I5C,LOC105459292,23047876,NW_012028691.1:520480-538390,7434,Aculeata
EOG091C0DK6,LOC105459293,23047878,NW_012028691.1:542616-543830,7434,Aculeata
EOG091C02A2,LOC105459298,23047880,NW_012028691.1:549694-591107,7434,Aculeata
EOG091C057E,LOC105459298,23047882,NW_012028691.1:544553-552800,7434,Aculeata
EOG091C0DZN,LOC105459299,23047883,NW_012028691.1:595568-597226,7434,Aculeata
EOG091C07D0,LOC105459300,23047885,NW_012028691.1:597354-600395,7434,Aculeata
EOG091C0IEX,LOC105458872,23047888,NW_012028626.1:1693-3035,7434,Aculeata
EOG091C0HSY,LOC105458873,23047890,NW_012028626.1:11628-16161,7434,Aculeata
EOG091C06O0,LOC105458874,23047891,NW_012028626.1:21449-25761,7434,Aculeata
EOG091C0LQM,LOC105448008,23047894,NW_012028653.1:63-5817,7434,Aculeata
EOG091C0AY6,LOC105458062,23047897,NW_012028169.1:11647-27599,7434,Aculeata
EOG091G06KN,LOC105458065,23047898,NW_012028169.1:6170-10990,33208,Metazoa
EOG091C0AY6,LOC105458065,23047899,NW_012028169.1:637-7093,7434,Aculeata
EOG091C0A6C,LOC105456302,23047905,NW_012028169.1:128165-296308,7434,Aculeata
EOG091C0AOY,LOC105458070,23047906,NW_012028169.1:386135-466284,7434,Aculeata
EOG091C0EQP,LOC105458071,23047907,NW_012028169.1:519986-523212,7434,Aculeata
EOG091C0D2R,LOC105458072,23047909,NW_012028169.1:497587-500723,7434,Aculeata
EOG091C02NO,LOC105458073,23047910,NW_012028169.1:490561-508952,7434,Aculeata
EOG091C03YZ,LOC105458074,23047911,NW_012028169.1:471964-489462,7434,Aculeata
EOG091C0P5Z,LOC105458075,23047912,NW_012028169.1:523608-525837,7434,Aculeata
EOG091C0DUB,LOC105458076,23047913,NW_012028169.1:526945-529571,7434,Aculeata
EOG091C00ZD,LOC105457820,23047916,NW_012027859.1:3791-17022,7434,Aculeata
EOG091B060F,LOC105458277,23047926,NW_012028331.1:573-2595,7399,Hymenoptera
EOG091C09UT,LOC105458278,23047927,NW_012028331.1:3781-11752,7434,Aculeata
EOG091C0G0J,LOC105457173,23047929,NW_012027544.1:19444-23598,7434,Aculeata
EOG091C0DT4,LOC105457186,23047930,NW_012027544.1:16971-19372,7434,Aculeata
EOG091C05PZ,LOC105457176,23047932,NW_012027544.1:26072-32910,7434,Aculeata
EOG091C06S8,LOC105455205,23047933,NW_012027544.1:33018-39726,7434,Aculeata
EOG091C04E3,LOC105457178,23047934,NW_012027544.1:42264-48190,7434,Aculeata
EOG091C08EN,LOC105457179,23047935,NW_012027544.1:59000-65977,7434,Aculeata
EOG091C06VN,LOC105457180,23047936,NW_012027544.1:50850-58531,7434,Aculeata
EOG091C06H4,LOC105457181,23047937,NW_012027544.1:67193-72337,7434,Aculeata
EOG091C09SS,LOC105457182,23047938,NW_012027544.1:76747-87897,7434,Aculeata
EOG091C0A7T,LOC105457183,23047940,NW_012027544.1:88672-95505,7434,Aculeata
EOG091C0GSZ,LOC105456302,23047941,NW_012027544.1:97772-105020,7434,Aculeata
EOG091C010Z,LOC105457185,23047942,NW_012027544.1:114795-122926,7434,Aculeata
EOG091C0O4F,LOC105458723,23047944,NW_012028511.1:216-3475,7434,Aculeata
EOG091C0EAQ,LOC105458083,23047945,NW_012028187.1:48184-54565,7434,Aculeata
EOG091C051B,LOC105458422,23047948,NW_012028354.1:12310-21143,7434,Aculeata
EOG091C00XN,LOC105458423,23047949,NW_012028354.1:31783-32972,7434,Aculeata
EOG091C05KB,LOC105457364,23047962,NW_012027646.1:10047-22454,7434,Aculeata
EOG091C09BG,LOC105457365,23047963,NW_012027646.1:23709-26324,7434,Aculeata
EOG091C0IDV,LOC105457367,23047964,NW_012027646.1:34250-38013,7434,Aculeata
EOG091C048O,LOC105457367,23047965,NW_012027646.1:29778-34381,7434,Aculeata
EOG091C0GEX,LOC105457368,23047966,NW_012027646.1:27635-29642,7434,Aculeata
EOG091C01WD,LOC105457369,23047967,NW_012027646.1:39621-104460,7434,Aculeata
EOG091C010W,LOC105457370,23047971,NW_012027646.1:108111-117432,7434,Aculeata
EOG091C0B1T,LOC105457371,23047973,NW_012027646.1:121113-125410,7434,Aculeata
EOG091C08TZ,LOC105457372,23047974,NW_012027646.1:125900-134895,7434,Aculeata
EOG091C0E96,LOC105457373,23047976,NW_012027646.1:135124-139141,7434,Aculeata
EOG091C06OU,LOC105453309,23047977,NW_012027646.1:209649-211709,7434,Aculeata
EOG091C0DWY,LOC105457376,23047979,NW_012027646.1:220637-226546,7434,Aculeata
EOG091C08HQ,LOC105457377,23047980,NW_012027646.1:229268-235386,7434,Aculeata
EOG091C0K18,LOC105457378,23047981,NW_012027646.1:236735-237876,7434,Aculeata
EOG091C085X,LOC105457382,23047984,NW_012027646.1:277524-308523,7434,Aculeata
EOG091C02Y3,LOC105457382,23047985,NW_012027646.1:241828-282142,7434,Aculeata
EOG091C069M,LOC105457384,23047986,NW_012027646.1:320860-338566,7434,Aculeata
EOG091C07WS,LOC105457385,23047987,NW_012027646.1:343308-359423,7434,Aculeata
EOG091C0EHO,LOC105457387,23047988,NW_012027646.1:360682-363699,7434,Aculeata
EOG091C0GI9,LOC105457388,23047990,NW_012027646.1:363717-372479,7434,Aculeata
EOG091C03B3,LOC105457394,23047995,NW_012027646.1:377694-506858,7434,Aculeata
EOG091C043Q,LOC105457395,23047996,NW_012027646.1:516159-564600,7434,Aculeata
EOG091C0SYX,LOC105457398,23048001,NW_012027646.1:622532-631149,7434,Aculeata
EOG091C02WU,LOC105457401,23048003,NW_012027646.1:572448-761565,7434,Aculeata
EOG091C01GR,LOC105457402,23048004,NW_012027646.1:794331-810895,7434,Aculeata
EOG091C08G5,LOC105457403,23048005,NW_012027646.1:822756-1016672,7434,Aculeata
EOG091C0C6V,LOC105457406,23048008,NW_012027646.1:1018781-1028215,7434,Aculeata
EOG091C05C6,LOC105458276,23048010,NW_012028330.1:2250-11798,7434,Aculeata
EOG091C05X9,LOC105457997,23048012,NW_012028069.1:26290-31415,7434,Aculeata
EOG090X04UB,LOC105457998,23048013,NW_012028069.1:16087-17782,6656,Arthropoda
EOG091C0A2Q,LOC105458314,23048018,NW_012027485.1:2005-10257,7434,Aculeata
EOG091C0AVI,LOC105457012,23048019,NW_012027485.1:13367-18592,7434,Aculeata
EOG091C0E8E,LOC105457013,23048020,NW_012027485.1:18660-21839,7434,Aculeata
EOG091C07KI,LOC105457018,23048021,NW_012027485.1:45313-50854,7434,Aculeata
EOG091C0KDT,LOC105457018,23048027,NW_012027485.1:23761-45350,7434,Aculeata
EOG091G08FM,LOC105453079,23048028,NW_012028473.1:12668-13318,33208,Metazoa
EOG091C0D72,LOC105457981,23048031,NW_012028687.1:57-8279,7434,Aculeata
EOG091C0C5A,LOC105458028,23048039,NW_012028149.1:9599-11764,7434,Aculeata
EOG091C0FAP,LOC105458996,23048040,NW_012028652.1:82-3024,7434,Aculeata
EOG091C0JCM,LOC105457063,23048045,NW_012028722.1:8675-11324,7434,Aculeata
EOG091C0S1Y,LOC105459023,23048051,NW_012028666.1:35350-35876,7434,Aculeata
EOG091C0LGR,LOC105459735,23048056,NW_012028840.1:3123-4189,7434,Aculeata
EOG091B0MC5,LOC105458080,23048065,NW_012028185.1:2649-6160,7399,Hymenoptera
EOG091G04X1,LOC105458963,23048069,NW_012028641.1:16204-17055,33208,Metazoa
EOG090X0UNW,LOC105451284,23048070,NW_012028641.1:18490-18919,6656,Arthropoda
EOG091C09TZ,LOC105448086,23048071,NW_012028900.1:12572-13962,7434,Aculeata
EOG091C0603,LOC105457419,23048076,NW_012027661.1:1992-3679,7434,Aculeata
EOG091C02UR,LOC105457420,23048077,NW_012027661.1:4874-25823,7434,Aculeata
EOG091C0DCT,LOC105459531,23048078,NW_012028705.1:8378-127101,7434,Aculeata
EOG091G04ZB,LOC105459532,23048079,NW_012028705.1:155334-163352,33208,Metazoa
EOG091C0B47,LOC105459533,23048080,NW_012028705.1:210648-214015,7434,Aculeata
EOG091C0K71,LOC105459536,23048085,NW_012028705.1:258034-260200,7434,Aculeata
EOG091C0U4X,LOC105459537,23048086,NW_012028705.1:272762-274180,7434,Aculeata
EOG091C0FHZ,LOC105459538,23048087,NW_012028705.1:274227-276200,7434,Aculeata
EOG091C0M2V,LOC105457363,23048091,NW_012027644.1:12633-13327,7434,Aculeata
EOG091C05RZ,LOC105459019,23048092,NW_012028665.1:707-12455,7434,Aculeata
EOG090X060Y,LOC105458761,23048095,NW_012028780.1:30-353,6656,Arthropoda
EOG091C0MV1,LOC105458663,23048096,NW_012028428.1:11611-16790,7434,Aculeata
EOG091C0G61,LOC105457009,23048098,NW_012027483.1:12013-17251,7434,Aculeata
EOG091C0QDP,LOC105457789,23048104,NW_012028148.1:14-810,7434,Aculeata
EOG091C0QW3,LOC105450319,23048109,NW_012028049.1:2175-3267,7434,Aculeata
EOG091C0T9F,LOC105449146,23048110,NW_012028881.1:1136-1414,7434,Aculeata
EOG091C0JX1,LOC105457418,23048111,NW_012027660.1:25-658,7434,Aculeata
EOG091C05QQ,LOC105459541,23048112,NW_012028707.1:1115-3974,7434,Aculeata
EOG091C04TJ,LOC105459542,23048113,NW_012028707.1:16054-18879,7434,Aculeata
EOG091C0197,LOC105459543,23048114,NW_012028707.1:4080-15376,7434,Aculeata
EOG091C0ESE,LOC105459546,23048115,NW_012028707.1:20196-22249,7434,Aculeata
EOG091C0M67,LOC105459546,23048116,NW_012028707.1:19437-20306,7434,Aculeata
EOG091C04GR,LOC105459548,23048117,NW_012028707.1:26803-34000,7434,Aculeata
EOG091C036T,LOC105459548,23048118,NW_012028707.1:22568-27288,7434,Aculeata
EOG091C0EOC,LOC105459549,23048119,NW_012028707.1:34016-37882,7434,Aculeata
EOG091C018V,LOC105459550,23048120,NW_012028707.1:62426-70305,7434,Aculeata
EOG091C0G8Z,LOC105459552,23048121,NW_012028707.1:58607-62117,7434,Aculeata
EOG090X05OL,LOC105459553,23048122,NW_012028707.1:57002-57507,6656,Arthropoda
EOG091C0DS6,LOC105459555,23048125,NW_012028707.1:48466-50180,7434,Aculeata
EOG091C02K1,LOC105453226,23048126,NW_012028707.1:38716-62357,7434,Aculeata
EOG091C0G2C,LOC105459559,23048130,NW_012028707.1:74150-78389,7434,Aculeata
EOG091C0FML,LOC105459559,23048131,NW_012028707.1:71926-74720,7434,Aculeata
EOG091C0BWB,LOC105459560,23048132,NW_012028707.1:80194-83707,7434,Aculeata
EOG091C0CGY,LOC105459563,23048134,NW_012028707.1:90870-93225,7434,Aculeata
EOG091C0NDA,LOC105459565,23048135,NW_012028707.1:94140-94951,7434,Aculeata
EOG091C0KP0,LOC105459566,23048137,NW_012028707.1:95280-96319,7434,Aculeata
EOG091C0K8P,LOC105459457,23048138,NW_012028707.1:96500-98143,7434,Aculeata
EOG091C0292,LOC105459568,23048139,NW_012028707.1:98296-115068,7434,Aculeata
EOG091C0CIU,LOC105459569,23048140,NW_012028707.1:116391-121418,7434,Aculeata
EOG091C07A1,LOC105459571,23048142,NW_012028707.1:140271-143949,7434,Aculeata
EOG091C05D1,LOC105459572,23048143,NW_012028707.1:135771-140669,7434,Aculeata
EOG091C0DAW,LOC105459573,23048144,NW_012028707.1:132194-135391,7434,Aculeata
EOG091C00C0,LOC105459574,23048145,NW_012028707.1:121583-132360,7434,Aculeata
EOG091C0EO6,LOC105459576,23048146,NW_012028707.1:161883-184851,7434,Aculeata
EOG091C0DJT,LOC105459577,23048147,NW_012028707.1:186890-188877,7434,Aculeata
EOG091C03B2,LOC105459579,23048148,NW_012028707.1:190388-195406,7434,Aculeata
EOG091C070U,LOC105459580,23048149,NW_012028707.1:204670-207382,7434,Aculeata
EOG091C06UG,LOC105459581,23048150,NW_012028707.1:198656-249950,7434,Aculeata
EOG091C07GS,LOC105459582,23048151,NW_012028707.1:195801-198546,7434,Aculeata
EOG091C094D,LOC105459585,23048153,NW_012028707.1:287995-290856,7434,Aculeata
EOG091B0A0R,LOC105459586,23048154,NW_012028707.1:290958-292582,7399,Hymenoptera
EOG091C03K0,LOC105458628,23048155,NW_012028390.1:6053-11454,7434,Aculeata
EOG091C0AE9,LOC105459015,23048158,NW_012028664.1:15457-20173,7434,Aculeata
EOG091C0P8D,LOC105458756,23048159,NW_012028554.1:1289-3730,7434,Aculeata
EOG091C07JC,LOC105458757,23048160,NW_012028554.1:4176-13681,7434,Aculeata
EOG091C0JMD,LOC105459734,23048162,NW_012028839.1:1058-1775,7434,Aculeata
EOG091C0A1V,LOC105458137,23048165,NW_012028244.1:9934-13656,7434,Aculeata
EOG091C0630,LOC105458138,23048166,NW_012028244.1:18114-22641,7434,Aculeata
EOG091C08Z0,LOC105458139,23048167,NW_012028244.1:13759-18117,7434,Aculeata
EOG091C0DY5,LOC105458140,23048168,NW_012028244.1:23071-27359,7434,Aculeata
EOG091C0HR9,LOC105458141,23048169,NW_012028244.1:28700-31778,7434,Aculeata
